sets,artist,venue,month,day,year,tour,festival,song_num,num,album,city,date,city_day,num_show,city_num,choice_name
Connect,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,6,38,Only God Was Above Us,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Unbelievers,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,7,25,Modern Vampires of the City,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Bambina,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,8,56,Father of the Bride,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Step,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,9,26,Modern Vampires of the City,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
This Life,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,10,57,Father of the Bride,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Sunflower,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,11,65,Father of the Bride,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
M79,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,12,5,Vampire Weekend,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Flower Moon,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,13,66,Father of the Bride,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Pravda,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,14,44,Only God Was Above Us,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Campus,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,15,6,Vampire Weekend,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Oxford Comma,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,16,2,Vampire Weekend,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Capricorn,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,17,36,Only God Was Above Us,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Prep-School Gangsters,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,18,43,Only God Was Above Us,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Diane Young,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,19,27,Modern Vampires of the City,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
A-Punk,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,20,3,Vampire Weekend,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Horchata,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,21,13,Contra,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Hannah Hunt,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,22,29,Modern Vampires of the City,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Harmony Hall,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,23,55,Father of the Bride,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
We Belong Together,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,24,68,Father of the Bride,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Mary Boone,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,26,41,Only God Was Above Us,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Cocaine Cowboys,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,27,46,Other,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Walcott,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,16,2024,Only God Was Above Us,VW Show,28,10,Vampire Weekend,Berkeley,2024-06-16,Berkeley 16,12,Berkeley 2,Berkeley 2: 2024-06-16
Hold You Now,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,1,54,Father of the Bride,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Cousins,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,2,19,Contra,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
I Stand Corrected,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,3,9,Vampire Weekend,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Ice Cream Piano,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,4,40,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Classical,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,5,37,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Connect,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,6,38,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
White Sky,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,7,14,Contra,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Cape Cod Kwassa Kwassa,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,8,4,Vampire Weekend,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Step,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,9,26,Modern Vampires of the City,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
This Life,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,10,57,Father of the Bride,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Sympathy,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,11,64,Father of the Bride,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
New Dorp. New York,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,12,53,Other,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
The Surfer,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,13,45,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Capricorn,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,14,36,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Gen-X Cops,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,15,39,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Diane Young,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,16,27,Modern Vampires of the City,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
A-Punk,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,17,3,Vampire Weekend,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Prep-School Gangsters,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,18,43,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Mary Boone,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,19,41,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Harmony Hall,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,20,55,Father of the Bride,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Worship You,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,21,32,Modern Vampires of the City,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Ya Hey,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,22,33,Modern Vampires of the City,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Hope,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,23,42,Only God Was Above Us,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Walcott,Vampire Weekend,"William Randolph Hearst Greek Theatre, Berkeley, CA, USA",Jun,15,2024,Only God Was Above Us,VW Show,36,10,Vampire Weekend,Berkeley,2024-06-15,Berkeley 15,11,Berkeley 1,Berkeley 1: 2024-06-15
Holiday,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,1,15,Contra,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Cousins,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,2,19,Contra,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Boston (Ladies of Cambridge),Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,3,48,Other,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Ice Cream Piano,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,4,40,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Classical,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,5,37,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Connect,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,6,38,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
White Sky,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,7,14,Contra,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Cape Cod Kwassa Kwassa,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,8,4,Vampire Weekend,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
This Life,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,9,57,Father of the Bride,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Sunflower,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,10,65,Father of the Bride,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Sympathy,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,11,64,Father of the Bride,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Ottoman,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,12,47,Other,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
The Surfer,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,13,45,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Oxford Comma,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,14,2,Vampire Weekend,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Capricorn,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,15,36,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Gen-X Cops,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,16,39,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Diane Young,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,17,27,Modern Vampires of the City,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
A-Punk,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,18,3,Vampire Weekend,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Prep-School Gangsters,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,19,43,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Mary Boone,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,20,41,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Hannah Hunt,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,21,29,Modern Vampires of the City,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Harmony Hall,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,22,55,Father of the Bride,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Hope,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,23,42,Only God Was Above Us,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Dangerous Night (The Night Is a Knife),Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,24,50,Other,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Giving Up the Gun,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,25,20,Contra,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Walcott,Vampire Weekend,"Hollywood Bowl, Los Angeles, CA, USA",Jun,12,2024,Only God Was Above Us,VW Show,29,10,Vampire Weekend,Los Angeles,2024-06-12,Los Angeles 12,10,Los Angeles,Los Angeles: 2024-06-12
Hold You Now,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,1,54,Father of the Bride,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Mansard Roof,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,2,1,Vampire Weekend,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
The Kids Don't Stand a Chance,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,3,11,Vampire Weekend,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Ice Cream Piano,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,4,40,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Classical,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,5,37,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Capricorn,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,6,36,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Connect,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,7,38,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Cape Cod Kwassa Kwassa,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,8,4,Vampire Weekend,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Step,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,9,26,Modern Vampires of the City,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
This Life,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,10,57,Father of the Bride,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Sunflower,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,11,65,Father of the Bride,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Sympathy,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,12,64,Father of the Bride,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Pravda,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,13,44,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Oxford Comma,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,14,2,Vampire Weekend,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Gen-X Cops,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,15,39,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Diane Young,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,16,27,Modern Vampires of the City,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Cousins,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,17,19,Contra,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
A-Punk,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,18,3,Vampire Weekend,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Cocaine Cowboys,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,19,46,Other,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Mary Boone,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,20,41,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Obvious Bicycle,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,21,24,Modern Vampires of the City,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Harmony Hall,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,22,55,Father of the Bride,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Worship You,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,23,32,Modern Vampires of the City,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Ya Hey,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,24,33,Modern Vampires of the City,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Hope,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,25,42,Only God Was Above Us,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Walcott,Vampire Weekend,"Cal Coast Credit Union Amphitheater, San Diego, CA, USA",Jun,10,2024,Only God Was Above Us,VW Show,28,10,Vampire Weekend,San Diego,2024-06-10,San Diego 10,9,San Diego,San Diego: 2024-06-10
Holiday,Vampire Weekend,"Arizona Financial Theatre, Phoenix, AZ, USA",Jun,9,2024,Only God Was Above Us,VW Show,1,15,Contra,Phoenix,2024-06-09,Phoenix 9,8,Phoenix,Phoenix: 2024-06-09
One (Blake's Got a New Face),Vampire Weekend,"Arizona Financial Theatre, Phoenix, AZ, USA",Jun,9,2024,Only God Was Above Us,VW Show,2,8,Vampire Weekend,Phoenix,2024-06-09,Phoenix 9,8,Phoenix,Phoenix: 2024-06-09
Bambina,Vampire Weekend,"Arizona Financial Theatre, Phoenix, AZ, USA",Jun,9,2024,Only God Was Above Us,VW Show,3,56,Father of the Bride,Phoenix,2024-06-09,Phoenix 9,8,Phoenix,Phoenix: 2024-06-09
